OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,DECADES,Shape__Area,Shape__Length,DURATION
128,2023,CA,CDF,SLU,ALMOND,00017791,2023-11-13 00:00:00+00:00,2023-11-13 00:00:00+00:00,Lightning,1.0,1.0,31.01117,No Comments,2020,189929.98828125,1938.03933584048,0
129,2023,CA,CDF,SLU,VALLEY,00018197,2023-11-20 00:00:00+00:00,2023-11-20 00:00:00+00:00,Lightning,1.0,1.0,9.52999,No Comments,2020,58357.01953125,2106.67321306964,0
130,2023,CA,LRA,SLU,JARDINE,00008495,2023-06-03 00:00:00+00:00,2023-06-03 00:00:00+00:00,Lightning,1.0,1.0,1.171606,No Comments,2020,7202.01171875,343.132091643185,0
131,2023,CA,CDF,SLU,GREEN,00017614,2023-11-10 00:00:00+00:00,2023-11-10 00:00:00+00:00,Unknown Cause,1.0,1.0,4.502316,No Comments,2020,27563.9921875,771.227189132719,0
132,2023,CA,CDF,SLU,NEAL,00009168,2023-06-16 00:00:00+00:00,2023-06-16 00:00:00+00:00,Lightning,1.0,1.0,2.214254,No Comments,2020,13574.5,469.62829786856,0
133,2023,CA,CDF,SLU,BOULDER,00009859,2023-06-28 00:00:00+00:00,2023-06-28 00:00:00+00:00,Structure,1.0,1.0,70.79186,No Comments,2020,431352.00390625,3756.05651986448,0
134,2023,CA,LRA,SLU,JARDINE,00010924,2023-07-16 00:00:00+00:00,2023-07-16 00:00:00+00:00,Equipment Use,1.0,1.0,2.151939,No Comments,2020,13226.49609375,629.646022269677,0
135,2023,CA,CDF,SLU,FRANKLIN,00019633,2023-12-16 00:00:00+00:00,2023-12-16 00:00:00+00:00,Unknown Cause,1.0,1.0,1.008626,No Comments,2020,6185.5,321.137146668691,0
136,2023,CA,LRA,SLU,OAK,00011433,2023-07-25 00:00:00+00:00,2023-07-25 00:00:00+00:00,Railroad,1.0,1.0,0.1144218,No Comments,2020,703.0,158.40083660076,0
137,2023,CA,CDF,SLU,SHELL,00011767,2023-07-30 00:00:00+00:00,2023-08-03 00:00:00+00:00,Miscellaneous,1.0,1.0,114.7964,No Comments,2020,701703.50390625,4835.69047899195,4
138,2023,CA,CDF,SLU,WILLOW,00012736,2023-08-16 00:00:00+00:00,2023-08-16 00:00:00+00:00,Miscellaneous,1.0,1.0,5.272589,No Comments,2020,32346.00390625,802.641273290647,0
139,2023,CA,CDF,SLU,CATTLE,00012735,2023-08-16 00:00:00+00:00,2023-08-16 00:00:00+00:00,Campfire,1.0,1.0,0.8171355,No Comments,2020,4988.0,328.36028649412,0
140,2023,CA,CDF,SLU,TOPAZ,00012836,2023-08-18 00:00:00+00:00,2023-08-18 00:00:00+00:00,Structure,1.0,1.0,5.66248,No Comments,2020,34542.0,744.285463131898,0
141,2023,CA,CDF,SLU,WINEMAN,00013297,2023-08-26 00:00:00+00:00,2023-08-26 00:00:00+00:00,Vehicle,1.0,1.0,1.682815,No Comments,2020,10172.0,386.111235647662,0
142,2023,CA,CDF,SLU,PANZA,00019637,2023-12-16 00:00:00+00:00,2023-12-16 00:00:00+00:00,Miscellaneous,1.0,1.0,3.066564,No Comments,2020,18742.50390625,907.434434884294,0
143,2023,CA,CDF,SLU,CREST,00013383,2023-08-27 00:00:00+00:00,2023-08-27 00:00:00+00:00,Railroad,1.0,1.0,2.421318,No Comments,2020,14898.50390625,648.96867144567,0
144,2023,CA,CDF,SLU,BITTER,00013618,2023-08-31 00:00:00+00:00,2023-08-31 00:00:00+00:00,Miscellaneous,1.0,1.0,0.7515653,No Comments,2020,4612.0,318.676944026895,0
145,2023,CA,CDF,SLU,TOWNSITE,00014150,2023-09-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,Miscellaneous,1.0,1.0,8.690822,No Comments,2020,52689.99609375,985.480693147847,0
146,2023,CA,CDF,SLU,58 CARRIZO,00019643,2023-12-16 00:00:00+00:00,2023-12-16 00:00:00+00:00,Miscellaneous,1.0,1.0,13.34245,No Comments,2020,81375.9921875,1892.44662651592,0
147,2023,CA,CDF,SLU,GENESEO,00014116,2023-09-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,Unknown Cause,1.0,1.0,1.702128,No Comments,2020,10438.49609375,456.577777189102,0
148,2023,CA,CDF,SLU,MOSS,00014291,2023-09-13 00:00:00+00:00,2023-09-13 00:00:00+00:00,Lightning,1.0,1.0,1.899265,No Comments,2020,11630.0,545.595831444982,0
149,2023,CA,CDF,SLU,RANGE,00014489,2023-09-16 00:00:00+00:00,2023-09-16 00:00:00+00:00,Railroad,1.0,1.0,16.14059,No Comments,2020,98402.0234375,1327.04461386716,0
150,2023,CA,CDF,LNU,SNELL,00011182,2023-06-16 00:00:00+00:00,2023-06-16 00:00:00+00:00,Vehicle,1.0,1.0,97.11945,No Comments,2020,646290.57421875,4809.99465826304,0
151,2023,CA,CDF,MEU,AIRPORT,00012794,2023-10-20 00:00:00+00:00,2023-10-20 00:00:00+00:00,Miscellaneous,1.0,1.0,0.14,involved 2 fatalities,2020,1003.76171875,123.130150369486,0
152,2023,CA,CDF,SDU,WILDCAT 2,00014677,2023-06-20 00:00:00+00:00,2023-06-21 00:00:00+00:00,Unknown Cause,1.0,1.0,12.2, ,2020,70128.078125,1661.04043872603,1
153,2023,CA,CDF,SDU,COYOTE,00018943,2023-08-17 00:00:00+00:00,2023-08-19 00:00:00+00:00,Unknown Cause,7.0,1.0,466.5, ,2020,2670139.78515625,8337.21972888518,2
154,2023,CA,CDF,SDU,COUSER 2,00016719,2023-07-18 00:00:00+00:00,2023-07-18 00:00:00+00:00,Unknown Cause,1.0,1.0,3.5, ,2020,20184.62890625,649.536383504187,0
155,2023,CA,CDF,SDU,BLACKWOOD,00014650,2023-06-20 00:00:00+00:00,2023-06-21 00:00:00+00:00,Unknown Cause,1.0,1.0,37.4, ,2020,214332.078125,3972.24847104523,1
156,2023,CA,LRA,SHU,RUBY,00010259,2023-09-14 00:00:00+00:00,2023-09-14 00:00:00+00:00,Lightning,1.0,1.0,2.58,No Comments,2020,19125.0,804.219012835874,0
157,2023,CA,CDF,SHU,DURA,00007498,2023-07-12 00:00:00+00:00,2023-07-12 00:00:00+00:00,Lightning,1.0,1.0,28.96,No Comments,2020,202759.47265625,2702.15051105932,0
158,2023,CA,CDF,SDU,BORDER 14,00014727,2023-06-21 00:00:00+00:00,2023-06-22 00:00:00+00:00,Unknown Cause,6.0,1.0,61.07,Perimeter estimated from US side of The Border,2020,346823.5234375,3925.77136783633,1
159,2023,CA,CDF,SDU,BORDER 30,00022649,2023-10-07 00:00:00+00:00,2023-10-07 00:00:00+00:00,Unknown Cause,1.0,1.0,10.51,No Comments,2020,59312.51171875,1135.85868933477,0
160,2023,CA,CDF,SDU,BORDER 13,00014586,2023-06-20 00:00:00+00:00,2023-06-20 00:00:00+00:00,Unknown Cause,6.0,1.0,17.95,Estimates total acres 196.98 with 179.03 in Mexico,2020,1123003.90234375,7290.32580898211,0
161,2023,CA,CDF,TCU,GREY,00010014,2023-07-29 00:00:00+00:00,2023-07-29 00:00:00+00:00,Lightning,1.0,1.0,11.02161,No Comments,2020,71534.49609375,1156.6235552905,0
162,2023,CA,CDF,BDU,MAIN,00004512,2023-04-06 00:00:00+00:00,2023-04-06 00:00:00+00:00,Structure,1.0,1.0,54.54718,No Comments,2020,350211.78515625,2757.57893534511,0
163,2023,CA,CDF,HUU,PECWAN,00007821,2023-08-08 00:00:00+00:00,2023-08-08 00:00:00+00:00,Unknown Cause,6.0,1.0,12.89246,No Comments,2020,92530.3984375,1441.22720434884,0
164,2023,CA,CDF,TUU,PARK,00000383,2023-07-03 00:00:00+00:00,2023-07-03 00:00:00+00:00,Miscellaneous,1.0,1.0,0.06657419,resulted in fatality,2020,414.765625,76.7878100644667,0
165,2023,CA,CDF,TUU,ROBIN,00000589,2023-08-10 00:00:00+00:00,2023-08-10 00:00:00+00:00,Vehicle,3.0,1.0,138.2095,No Comments,2020,867423.91796875,6351.43918016014,0
166,2023,CA,LRA,RRU,JOHNSON,00073504,2023-05-20 00:00:00+00:00,2023-05-21 00:00:00+00:00,Unknown Cause,1.0,1.0,37.28043,No Comments,2020,217341.49609375,2617.17291736548,1
167,2023,CA,CDF,RRU,ALMOND,00113007,2023-08-02 00:00:00+00:00,2023-08-03 00:00:00+00:00,Unknown Cause,1.0,1.0,14.43536,No Comments,2020,575218.65625,5876.39431740366,1
168,2023,CA,CDF,RRU,HOMESTEAD,00124491,2023-08-23 00:00:00+00:00,2023-08-24 00:00:00+00:00,Unknown Cause,1.0,1.0,8.132599,No Comments,2020,47442.8671875,1386.47984668566,1
169,2023,CA,LRA,RRU,BROADWAY,00011111,2023-08-06 00:00:00+00:00,2023-08-08 00:00:00+00:00,Unknown Cause,1.0,1.0,1.601149,resulted in fatality,2020,9430.55859375,498.032123691391,2
170,2023,CA,LRA,RRU,66,00070760,2023-05-15 00:00:00+00:00,2023-05-17 00:00:00+00:00,Unknown Cause,1.0,1.0,127.0, ,2020,731642.03515625,5497.280080166,2
171,2023,CA,CDF,BEU,VEGA,00005081,2023-08-30 00:00:00+00:00,2023-08-30 00:00:00+00:00,Vehicle,7.0,1.0,1.98,No Comments,2020,12562.90234375,905.068292808705,0
172,2023,CA,CDF,FKU,ORANGE,00010650,2023-06-01 00:00:00+00:00,2023-06-02 00:00:00+00:00,Lightning,1.0,1.0,108.165, ,2020,677867.484375,5071.8883754557,1
173,2023,CA,CDF,FKU,RODEO,00011246,2023-06-09 00:00:00+00:00,2023-06-10 00:00:00+00:00,Vehicle,1.0,1.0,20.1026, ,2020,124507.4765625,1543.88631915266,1
174,2023,CA,CDF,FKU,STRIKE,00016474,2023-08-12 00:00:00+00:00,2023-08-13 00:00:00+00:00,Human Activity,1.0,1.0,19.1282, ,2020,120709.50390625,1950.54802825913,1
175,2023,CA,CDF,FKU,GEORGE,00011164,2023-06-08 00:00:00+00:00,2023-06-08 00:00:00+00:00,Miscellaneous,1.0,1.0,25.7406, ,2020,162906.51953125,2143.02682494769,0
176,2023,CA,CDF,FKU,CRANE,00012588,2023-06-27 00:00:00+00:00,2023-06-27 00:00:00+00:00,Lightning,1.0,1.0,23.8874, ,2020,147926.99609375,2307.82862964882,0
177,2023,CA,CDF,FKU,PECK,00014123,2023-07-14 00:00:00+00:00,2023-07-15 00:00:00+00:00,Miscellaneous,1.0,1.0,14.3992, ,2020,90620.97265625,1396.62422271891,1
178,2023,CA,CDF,FKU,BRIDGE,00013525,2023-07-07 00:00:00+00:00,2023-07-07 00:00:00+00:00,Miscellaneous,1.0,1.0,30.3938, ,2020,192113.9765625,1855.00598532389,0
179,2023,CA,CDF,FKU,PISTOL,00010478,2023-05-30 00:00:00+00:00,2023-05-30 00:00:00+00:00,Campfire,1.0,1.0,127.146, ,2020,806019.46875,4915.52610949242,0
180,2023,CA,CDF,FKU,WINCHELL,00014864,2023-07-23 00:00:00+00:00,2023-07-23 00:00:00+00:00,Unknown Cause,1.0,1.0,16.7198, ,2020,106055.9609375,1484.09619913576,0
181,2023,CA,CDF,FKU,JUNIPER,00014475,2023-07-18 00:00:00+00:00,2023-07-19 00:00:00+00:00,Miscellaneous,1.0,1.0,11.1383, ,2020,66810.0,1221.56231171251,1
182,2023,CA,CDF,FKU,POWER,00018518,2023-09-07 00:00:00+00:00,2023-09-07 00:00:00+00:00,Campfire,1.0,1.0,60.4371, ,2020,377722.9765625,2728.96709125385,0
183,2023,CA,CDF,FKU,LONG,00015037,2023-07-25 00:00:00+00:00,2023-07-27 00:00:00+00:00,Other Causes,1.0,1.0,27.6025,Structure fire that spotted into the wildland.,2020,171684.02734375,2019.18265395744,2
184,2023,CA,LRA,LAC,VICTOR,00248830,2023-07-25 00:00:00+00:00,2023-07-27 00:00:00+00:00,Debris Burning,7.0,1.0,57.49, ,2020,343984.6484375,3500.44681430332,2
185,2023,CA,FWS,TNR,SAGE,00003113,2023-11-23 00:00:00+00:00,2023-11-27 00:00:00+00:00,Unknown Cause,7.0,1.0,39.687,QR9E,2020,227598.1171875,3033.23839082546,4
186,2023,CA,FWS,FWR,WHIPPLE,00006336,2023-06-20 00:00:00+00:00,2023-06-20 00:00:00+00:00,Debris Burning,4.0,1.0,26.82465,"P90P; started on city land, burned onto FWS",2020,172802.55859375,3060.63225261943,0
187,2023,CA,FWS,SRR,RIVER,00000552,2023-07-04 00:00:00+00:00,2023-07-04 00:00:00+00:00,Campfire,1.0,1.0,3.312726,"QBT3, caused by fireworks",2020,22628.234375,819.961509546538,0
188,2023,CA,FWS,KRR,CORCORAN,00000730,2023-05-30 00:00:00+00:00,2023-05-30 00:00:00+00:00,Miscellaneous,4.0,1.0,2.545945,P81Y,2020,15670.00390625,2808.00099407135,0
189,2023,CA,USF,BDF,NOB,00006515,2023-04-26 00:00:00+00:00,2023-05-11 00:00:00+00:00,Unknown Cause,5.0,1.0,226.9751,No Comments,2020,1348920.48046875,5930.42818836032,15
190,2023,CA,USF,LPF,RINCONADA,00002238,2023-08-11 00:00:00+00:00,2023-08-13 00:00:00+00:00,Unknown Cause,3.0,1.0,96.37685,No Comments,2020,583837.12890625,4259.82355543257,2
191,2023,CA,USF,LPF,GIFFORD,00001190,2023-05-19 00:00:00+00:00,2023-05-20 00:00:00+00:00,Unknown Cause,3.0,1.0,48.99358,No Comments,2020,296880.8359375,2127.61087413387,1
192,2023,CA,USF,SHF,CARAWAY,00001104,2023-08-28 00:00:00+00:00,2023-08-31 00:00:00+00:00,Human Activity,6.0,1.0,11.8399,No Comments,2020,84188.1640625,1504.035864404,3
193,2023,CA,USF,STF,BONE,00000896,2023-06-16 00:00:00+00:00,2023-07-18 00:00:00+00:00,Unknown Cause,5.0,1.0,1180.618,No Comments,2020,7716500.45703125,20201.0479820502,32
194,2023,CA,USF,LPF,TECUYA,00002100,2023-08-02 00:00:00+00:00,2023-08-20 00:00:00+00:00,Unknown Cause,7.0,1.0,76.19935,No Comments,2020,458969.375,5270.88527219459,18
195,2023,CA,USF,ANF,VISTA,00002138,2023-07-10 00:00:00+00:00,2023-07-11 00:00:00+00:00,Unknown Cause,6.0,1.0,25.90652,No Comments,2020,155243.765625,1782.72358961969,1
196,2023,CA,USF,STF,PEAK,00001971,2023-09-11 00:00:00+00:00,2023-11-16 00:00:00+00:00,Unknown Cause,6.0,1.0,836.8499,No Comments,2020,5496972.05859375,16129.7951331611,66
197,2023,CA,USF,SQF,RABBIT,00002146,2023-09-30 00:00:00+00:00,2023-10-30 00:00:00+00:00,Unknown Cause,2.0,1.0,2857.988,No Comments,2020,18038140.1992188,34420.2469633329,30
198,2023,CA,USF,MDF,SPRING,00000733,2023-08-26 00:00:00+00:00,2023-08-26 00:00:00+00:00,Unknown Cause,7.0,1.0,12.34517,No Comments,2020,88649.9609375,1544.82548986724,0
199,2023,CA,USF,MDF,RIM,00000938,2023-09-19 00:00:00+00:00,2023-09-23 00:00:00+00:00,Unknown Cause,7.0,1.0,20.04021,No Comments,2020,146670.1484375,2260.13845410547,4
200,2023,CA,USF,SHF,SULPHER,00000992,2023-08-15 00:00:00+00:00,2023-12-31 00:00:00+00:00,Unknown Cause,7.0,1.0,31.21948,No Comments,2020,218677.4453125,2238.91909568431,138
201,2023,CA,USF,STF,QUARRY,00001921,2023-09-09 00:00:00+00:00,2023-11-08 00:00:00+00:00,Unknown Cause,7.0,1.0,8645.426,No Comments,2020,56558852.2226562,73681.7582569979,60
202,2023,CA,USF,ANF,DRY,00002149,2023-07-12 00:00:00+00:00,2023-07-21 00:00:00+00:00,Unknown Cause,6.0,1.0,16.75898,No Comments,2020,100156.140625,1554.75127540151,9
203,2023,CA,USF,SNF,COTTON,00000773,2023-07-11 00:00:00+00:00,2023-07-14 00:00:00+00:00,Campfire,6.0,1.0,23.56014,No Comments,2020,149300.57421875,2063.39348645057,3
204,2023,CA,USF,SHF,DEEP,00000973,2023-08-15 00:00:00+00:00,2023-10-03 00:00:00+00:00,Unknown Cause,7.0,1.0,4198.194,No Comments,2020,29782851.640625,55373.5992942208,49
205,2023,CA,NPS,MNP,YORK,00010701,2023-07-28 00:00:00+00:00,2023-08-20 00:00:00+00:00,Unknown Cause,7.0,1.0,93077.87,No Comments,2020,566824238.953125,264117.491457845,23
206,2023,CA,NPS,RWP,LOST,00000959,2023-08-15 00:00:00+00:00,2023-09-11 00:00:00+00:00,Human Activity,7.0,1.0,739.8182,No Comments,2020,5311222.49609375,17079.0374242712,27
207,2023,CA,NPS,RWP,BRIDGE RIDGE,00001054,2023-08-25 00:00:00+00:00,2023-10-19 00:00:00+00:00,Human Activity,8.0,1.0,16.54212,No Comments,2020,118120.8828125,1585.72054754258,55
208,2023,CA,NPS,RWP,DEVIL,00000948,2023-08-15 00:00:00+00:00,2023-10-19 00:00:00+00:00,Human Activity,1.0,1.0,12.40059,No Comments,2020,88464.69140625,1468.33548018449,65
209,2023,CA,NPS,YNP,PIKA,00000050,2023-06-29 00:00:00+00:00,2023-08-15 00:00:00+00:00,Human Activity,3.0,2.0,841.0,No Comments,2020,5451324.8984375,16477.8443716639,47
210,2023,CA,NPS,KNP,REDWOOD,00000061,2023-08-15 00:00:00+00:00,2023-12-14 00:00:00+00:00,Human Activity,7.0,2.0,2248.449,No Comments,2020,14117352.7851562,18191.6801292845,121
211,2023,CA,NPS,KNP,SYCAMORE,00000114,2023-10-16 00:00:00+00:00,2023-10-20 00:00:00+00:00,Lightning,1.0,1.0,23.93,No Comments,2020,150164.6484375,1628.45483373525,4
212,2023,CA,CDF,MMU,PANOCHE,00003292,2023-06-03 00:00:00+00:00,2023-06-03 00:00:00+00:00,Campfire,1.0,1.0,67.26041,Edited in InFORM Inspector,2020,424802.3203125,3601.69560048826,0
213,2023,CA,CDF,SDU,BORDER 34,00024114,2023-10-29 00:00:00+00:00,2023-10-30 00:00:00+00:00,Unknown Cause,1.0,1.0,23.66831,Edited in InFORM Inspector,2020,135338.1171875,2228.00092751809,1
214,2023,CA,CDF,SDU,BORDER 42,00028214,2023-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,Unknown Cause,1.0,1.0,38.60516,Edited in InFORM Inspector,2020,220667.328125,3493.32359952827,0
215,2023,CA,NPS,MNP,VALLEY,00008684,2023-06-17 00:00:00+00:00,2023-06-23 00:00:00+00:00,Human Activity,1.0,1.0,28.64047,No Comments,2020,174526.15625,4156.4985940205,6
216,2023,CA,NPS,JTP,GEOLOGY,00008414,2023-06-10 00:00:00+00:00,2023-06-18 00:00:00+00:00,Miscellaneous,3.0,1.0,1033.308,No Comments,2020,6086124.55078125,15544.8390359539,8
217,2023,CA,USF,HTF,WOLF CREEK,00030697,2023-09-13 00:00:00+00:00,2023-09-20 00:00:00+00:00,Unknown Cause,7.0,1.0,32.59397,No Comments,2020,216134.73046875,4029.09343014341,7
218,2023,CA,USF,HTF,HILL,00030791,2023-10-25 00:00:00+00:00,2023-10-25 00:00:00+00:00,Unknown Cause,1.0,1.0,52.93411,No Comments,2020,360449.86328125,4196.46451890096,0
219,2023,CA,USF,MDF,JANES,00000177,2023-05-22 00:00:00+00:00,2023-05-23 00:00:00+00:00,Unknown Cause,8.0,1.0,8.502274,No Comments,2020,62117.34375,1985.06995489545,1
220,2023,CA,USF,MDF,JESS,00000181,2023-05-24 00:00:00+00:00,2023-05-26 00:00:00+00:00,Unknown Cause,7.0,1.0,56.06239,No Comments,2020,401150.5234375,5383.56543388737,2
221,2023,CA,USF,SHF,MULE,00000721,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,Unknown Cause,1.0,1.0,5.702603,No Comments,2020,40440.6796875,1171.61566397352,1
222,2023,CA,USF,LNF,L-1 BRANCH FISH,00004323,2023-08-15 00:00:00+00:00,2023-08-16 00:00:00+00:00,Unknown Cause,7.0,1.0,8.922971,No Comments,2020,62661.8828125,1019.67179685544,1
223,2023,CA,USF,SQF,STINE,00001101,2023-07-03 00:00:00+00:00,2023-07-03 00:00:00+00:00,Unknown Cause,1.0,1.0,8.326042,No Comments,2020,48661.33203125,1129.03202684381,0
224,2023,CA,USF,SRF,MONTE,00000486,2023-06-06 00:00:00+00:00,2023-06-07 00:00:00+00:00,Unknown Cause,1.0,1.0,5.489922,No Comments,2020,39466.578125,1768.08851140458,1
225,2023,CA,USF,MNF,SLIDE 1,00000852,2023-08-15 00:00:00+00:00,2023-08-23 00:00:00+00:00,Human Activity,3.0,1.0,472.7209,No Comments,2020,3269595.19140625,12733.7185685254,8
226,2023,CA,USF,TNF,HIGHWAY,00001295,2023-08-16 00:00:00+00:00,2023-08-17 00:00:00+00:00,Unknown Cause,6.0,1.0,44.80482,No Comments,2020,303525.9453125,3664.24111422775,1
227,2023,CA,USF,LPF,ROAD,00002628,2023-09-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,Unknown Cause,6.0,1.0,12.56114,No Comments,2020,76082.484375,3080.89287808271,0
228,2023,CA,USF,SRF,CREEK,00001068,2023-08-26 00:00:00+00:00,2023-08-26 00:00:00+00:00,Unknown Cause,7.0,1.0,8.368764,No Comments,2020,59981.734375,1227.26251548234,0
229,2023,CA,USF,SRF,PILOT,00000932,2023-08-15 00:00:00+00:00,2024-01-09 00:00:00+00:00,Unknown Cause,6.0,1.0,76.7887,No Comments,2020,539647.9140625,3204.00611784048,147
230,2023,CA,USF,SQF,LANE,00001107,2023-07-04 00:00:00+00:00,2023-07-04 00:00:00+00:00,Unknown Cause,6.0,1.0,23.00138,No Comments,2020,140823.328125,2772.24003082215,0
231,2023,CA,USF,LPF,AVENALES,00002880,2023-10-12 00:00:00+00:00,2023-10-14 00:00:00+00:00,Unknown Cause,6.0,1.0,259.8927,No Comments,2020,1579435.296875,8222.41846759924,2
232,2023,CA,USF,ANF,AGUA,00232390,2023-07-25 00:00:00+00:00,2023-08-08 00:00:00+00:00,Unknown Cause,6.0,1.0,426.2046,No Comments,2020,2541744.765625,8617.84886226543,14
233,2023,CA,USF,SNF,KING,00001561,2023-10-14 00:00:00+00:00,2023-10-16 00:00:00+00:00,Campfire,6.0,1.0,118.5461,No Comments,2020,757854.10546875,5737.53366638727,2
234,2023,CA,USF,SNF,WILDCAT,00000555,2023-06-17 00:00:00+00:00,2023-06-27 00:00:00+00:00,Human Activity,6.0,1.0,46.6567,No Comments,2020,295928.0234375,3660.86652070671,10
235,2023,CA,USF,INF,COWTRACK,00001075,2023-07-20 00:00:00+00:00,2023-07-20 00:00:00+00:00,Unknown Cause,1.0,1.0,322.9609,No Comments,2020,2101383.6796875,6473.23534352879,0
236,2023,CA,BLM,CDD,IMVITE,00006194,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,Miscellaneous,7.0,1.0,62.93432,No Comments,2020,394267.3203125,6353.72908639242,5
237,2023,CA,BLM,CDD,STODDARD,00007568,2023-05-24 00:00:00+00:00,2023-05-27 00:00:00+00:00,Unknown Cause,6.0,1.0,81.68464,Edited in InFORM Inspector,2020,490680.34765625,6520.46549351246,3
238,2023,CA,BLM,CND,GOLF,00000628,2023-05-26 00:00:00+00:00,2023-05-26 00:00:00+00:00,Unknown Cause,7.0,1.0,15.10045,No Comments,2020,91857.28515625,1790.43480412345,0
239,2023,CA,BLM,CND,HORN,00000663,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,Unknown Cause,7.0,1.0,14.80223,No Comments,2020,89621.67578125,2073.53921669213,0
240,2023,CA,BLM,CND,KERTO,00000661,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,Unknown Cause,4.0,1.0,13.71699,Auto-generated by EGP-IRWIN,2020,83084.6796875,1718.06972524633,0
241,2023,CA,BLM,CND,MINERAL,00025722,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,Unknown Cause,1.0,1.0,10.07988,Edited in InFORM Inspector,2020,60945.984375,1400.0261586346,0
242,2023,CA,BLM,CND,GRADE,00028966,2023-06-24 00:00:00+00:00,2023-06-25 00:00:00+00:00,Campfire,7.0,1.0,228.4782,No Comments,2020,1381892.4296875,12754.6730565726,1
243,2023,CA,BLM,CND,KNOLL,00012092,2023-09-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,Unknown Cause,4.0,1.0,34.17575,Edited in InFORM Inspector,2020,224238.46484375,2694.35195186312,0
244,2023,CA,BLM,CND,MAJORS,00044347,2023-09-25 00:00:00+00:00,2023-09-25 00:00:00+00:00,Unknown Cause,6.0,1.0,12.74907,No Comments,2020,77988.3203125,1521.0735375008,0
245,2023,CA,BLM,CDD,MEADOW,00142970,2023-09-26 00:00:00+00:00,2023-09-27 00:00:00+00:00,Unknown Cause,1.0,1.0,22.08992,Edited in InFORM Inspector,2020,129652.171875,1774.83132783658,1
246,2023,CA,BLM,CDD,BORDER 38,00026801,2023-12-05 00:00:00+00:00,2023-12-05 00:00:00+00:00,Unknown Cause,6.0,1.0,12.77125,Edited in InFORM Inspector,2020,72986.67578125,2030.13322387512,0
247,2023,CA,BLM,CND,MIDWAY,00002389,2023-11-12 00:00:00+00:00,2023-11-14 00:00:00+00:00,Unknown Cause,1.0,1.0,63.70088,Edited in InFORM Inspector,2020,386476.66796875,4368.27565724749,2
248,2023,CA,BLM,CDD,NONAME,00011021,2023-08-05 00:00:00+00:00,2023-08-08 00:00:00+00:00,Unknown Cause,2.0,1.0,1113.898,No Comments,2020,6862632.82421875,17746.0270813276,3
249,2023,CA,BLM,CND,GRANITE,00001220,2023-07-14 00:00:00+00:00,2023-07-23 00:00:00+00:00,Debris Burning,8.0,1.0,178.1577,No Comments,2020,1093542.12890625,6911.54494425484,9
250,2023,CA,BLM,CND,ARROW,00000543,2023-05-15 00:00:00+00:00,2023-05-15 00:00:00+00:00,Miscellaneous,1.0,1.0,121.1558,No Comments,2020,737669.10546875,3572.01409834709,0
251,2023,CA,BLM,CRD,Winterhaven Drive,00000964,2023-07-18 00:00:00+00:00,2023-07-21 00:00:00+00:00,Unknown Cause,6.0,1.0,62.32319,No Comments,2020,357554.9921875,2540.43238541355,3
252,2023,CA,BLM,CRD,Winterhaven,00000086,2023-03-11 00:00:00+00:00,2023-03-12 00:00:00+00:00,Unknown Cause,8.0,1.0,15.25318,No Comments,2020,87511.7265625,1408.50473883927,1
253,2023,CA,BLM,CRD,Laguna,00000201,2023-04-20 00:00:00+00:00,2023-04-22 00:00:00+00:00,Unknown Cause,6.0,1.0,19.89741,No Comments,2020,114327.46484375,2617.93953495502,2
254,2023,CA,BLM,NOD,R-1 Spencer Basin,00004369,2023-08-17 00:00:00+00:00,2023-08-18 00:00:00+00:00,Human Activity,1.0,1.0,27.64029,No Comments,2020,192656.57421875,2375.26465718523,1
255,2023,CA,BLM,CDD,BREEZE,00010803,2023-07-31 00:00:00+00:00,2023-08-04 00:00:00+00:00,Unknown Cause,6.0,1.0,22.55552,No Comments,2020,131573.48828125,1749.77071460087,4
256,2023,CA,BLM,CDD,TRAM,00014017,2023-10-27 00:00:00+00:00,2023-10-28 00:00:00+00:00,Unknown Cause,6.0,1.0,90.48016,No Comments,2020,532339.4375,5119.0451004245,1
257,2023,CA,CDF,SDU,BUNNIE,00018386,2023-08-09 00:00:00+00:00,2023-08-11 00:00:00+00:00,Unknown Cause,3.0,1.0,183.9228,No Comments,2020,1060934.36328125,6973.0342525498,2
258,2023,CA,CDF,SKU,ASH,00007013,2023-08-16 00:00:00+00:00,2023-08-18 00:00:00+00:00,Human Activity,7.0,1.0,14.55784,No Comments,2020,106294.48828125,1706.83685767779,2
259,2023,CA,CDF,SKU,RANCH,00006969,2023-08-15 00:00:00+00:00,2023-08-28 00:00:00+00:00,Human Activity,7.0,1.0,792.9697,No Comments,2020,5681507.4296875,16992.5913282629,13
