OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
118,2023,CA,CDF,SLU,BITTER,00012683,2023/08/15 00:00:00+00,2023/08/16 00:00:00+00,10,1,1,695.1143,,,{5DBB1F90-362D-4EAC-BED4-7B0B16D17FAD},,,2020,4249745.02734375,11155.5890220942
119,2023,CA,CDF,SLU,BEAR,00015095,2023/09/26 00:00:00+00,2023/09/26 00:00:00+00,4,1,1,0.3076231,,,{4463778C-5163-45CE-BB63-79BB38FC5E24},,,2020,1873.50390625,190.523100788468
120,2023,CA,CDF,SLU,HILL,00016517,2023/10/21 00:00:00+00,2023/10/21 00:00:00+00,10,1,1,6.247237,,,{77D0E418-0CBA-459D-BED6-34D1D299137E},,,2020,38117.00390625,853.701855187138
121,2023,CA,CDF,SLU,ESTRELLA,00008889,2023/06/10 00:00:00+00,2023/06/10 00:00:00+00,3,1,1,1.184759,,,{C8117C94-9A64-47AD-A9F7-87FECB56D5F2},,,2020,7278.50390625,386.276613674756
122,2023,CA,CDF,SLU,GREEN,00015639,2023/10/06 00:00:00+00,2023/10/09 00:00:00+00,11,1,1,247.2606,,,{1B99CEDB-D855-47F4-960F-A154D95E7C5D},,,2020,1514331.9921875,6555.8168957239
123,2023,CA,CDF,SLU,SHORES,00013684,2023/09/01 00:00:00+00,2023/09/01 00:00:00+00,2,1,1,14.83849,,,{31F00451-92F1-4356-AEE2-EB85A7521161},,,2020,91436.52734375,1464.35897895176
124,2023,CA,CDF,SLU,DIABLO,00016998,2023/10/30 00:00:00+00,2023/10/30 00:00:00+00,2,1,1,25.73028,,,{077F0AFE-341F-4F2D-A366-5EDB6EDE0BC7},,,2020,156659.0078125,2154.1185563484
125,2023,CA,CDF,SLU,SUMMIT,00017623,2023/11/10 00:00:00+00,2023/11/11 00:00:00+00,14,1,1,6.738468,,,{3B961739-B383-4C2B-BFF5-497B6AC68541},,,2020,40989.48046875,1206.44721854531
126,2023,CA,CDF,SLU,BRIDGE,00017715,2023/11/12 00:00:00+00,2023/11/12 00:00:00+00,4,1,1,1.519355,,,{55530C04-14C9-48E3-941A-77BAFF91390F},,,2020,9182.49609375,512.688216096683
127,2023,CA,CDF,SLU,ROCK,00008396,2023/06/01 00:00:00+00,2023/06/01 00:00:00+00,2,1,1,3.37118,,,{E4C68435-240A-4035-96F0-A7E5276BBEC4},,,2020,20769.66015625,606.999561211191
128,2023,CA,CDF,SLU,ALMOND,00017791,2023/11/13 00:00:00+00,2023/11/13 00:00:00+00,2,1,1,31.01117,,,{D21FA0DB-212B-4027-B44C-33157E40DFE5},,,2020,189929.98828125,1938.03933584048
129,2023,CA,CDF,SLU,VALLEY,00018197,2023/11/20 00:00:00+00,2023/11/20 00:00:00+00,2,1,1,9.52999,,,{791DDADA-9E86-43AD-BAD6-FC1400621400},,,2020,58357.01953125,2106.67321306964
130,2023,CA,LRA,SLU,JARDINE,00008495,2023/06/03 00:00:00+00,2023/06/03 00:00:00+00,2,1,1,1.171606,,,{C56D2ABF-5BEE-4F2D-BFF2-F1AA44A1A367},,,2020,7202.01171875,343.132091643185
131,2023,CA,CDF,SLU,GREEN,00017614,2023/11/10 00:00:00+00,2023/11/10 00:00:00+00,14,1,1,4.502316,,,{4826B974-42EA-46DB-999A-DB2461091090},,,2020,27563.9921875,771.227189132719
132,2023,CA,CDF,SLU,NEAL,00009168,2023/06/16 00:00:00+00,2023/06/16 00:00:00+00,2,1,1,2.214254,,,{50189245-807E-49AC-9EBD-F4E4A962E025},,,2020,13574.5,469.62829786856
133,2023,CA,CDF,SLU,BOULDER,00009859,2023/06/28 00:00:00+00,2023/06/28 00:00:00+00,11,1,1,70.79186,,,{FF78B59C-F425-4889-B54C-E99CA96E7CC4},,,2020,431352.00390625,3756.05651986448
134,2023,CA,LRA,SLU,JARDINE,00010924,2023/07/16 00:00:00+00,2023/07/16 00:00:00+00,3,1,1,2.151939,,,{CCCD22F6-4C46-4754-8764-6413EF6CA0C4},,,2020,13226.49609375,629.646022269677
135,2023,CA,CDF,SLU,FRANKLIN,00019633,2023/12/16 00:00:00+00,2023/12/16 00:00:00+00,14,1,1,1.008626,,,{0A11652E-AB0C-448D-BCC1-93F0F8A51E6D},,,2020,6185.5,321.137146668691
136,2023,CA,LRA,SLU,OAK,00011433,2023/07/25 00:00:00+00,2023/07/25 00:00:00+00,5,1,1,0.1144218,,,{576369CA-F356-4EB4-AC9B-766D959740D6},,,2020,703,158.40083660076
137,2023,CA,CDF,SLU,SHELL,00011767,2023/07/30 00:00:00+00,2023/08/03 00:00:00+00,10,1,1,114.7964,,,{85158F2D-9906-47B2-B22B-D51BDBE8FEE0},,,2020,701703.50390625,4835.69047899195
138,2023,CA,CDF,SLU,WILLOW,00012736,2023/08/16 00:00:00+00,2023/08/16 00:00:00+00,10,1,1,5.272589,,,{046A0C1C-1893-4B4D-9389-185772A83B2E},,,2020,32346.00390625,802.641273290647
139,2023,CA,CDF,SLU,CATTLE,00012735,2023/08/16 00:00:00+00,2023/08/16 00:00:00+00,9,1,1,0.8171355,,,{A5BE7193-E47B-40FD-B1C0-552C1DD2F77C},,,2020,4988,328.36028649412
140,2023,CA,CDF,SLU,TOPAZ,00012836,2023/08/18 00:00:00+00,2023/08/18 00:00:00+00,11,1,1,5.66248,,,{50F97620-45D8-4F4E-A688-58F3D361A279},,,2020,34542,744.285463131898
141,2023,CA,CDF,SLU,WINEMAN,00013297,2023/08/26 00:00:00+00,2023/08/26 00:00:00+00,7,1,1,1.682815,,,{BA204C4C-FF91-4FE7-B38B-1F125745643B},,,2020,10172,386.111235647662
142,2023,CA,CDF,SLU,PANZA,00019637,2023/12/16 00:00:00+00,2023/12/16 00:00:00+00,10,1,1,3.066564,,,{F47355A8-870F-44DF-9945-6803C4360454},,,2020,18742.50390625,907.434434884294
143,2023,CA,CDF,SLU,CREST,00013383,2023/08/27 00:00:00+00,2023/08/27 00:00:00+00,5,1,1,2.421318,,,{A060C929-3A9C-44A9-8722-46BCE872ECA1},,,2020,14898.50390625,648.96867144567
144,2023,CA,CDF,SLU,BITTER,00013618,2023/08/31 00:00:00+00,2023/08/31 00:00:00+00,10,1,1,0.7515653,,,{9FC7630E-2570-4CE1-8A54-BB1B0ED36554},,,2020,4612,318.676944026895
145,2023,CA,CDF,SLU,TOWNSITE,00014150,2023/09/10 00:00:00+00,2023/09/10 00:00:00+00,10,1,1,8.690822,,,{6E812EAA-FB1E-45C7-9253-A1DAB7A8E3E6},,,2020,52689.99609375,985.480693147847
146,2023,CA,CDF,SLU,58 CARRIZO,00019643,2023/12/16 00:00:00+00,2023/12/16 00:00:00+00,10,1,1,13.34245,,,{093B132D-254E-4EBF-AA7C-846038CB8A12},,,2020,81375.9921875,1892.44662651592
147,2023,CA,CDF,SLU,GENESEO,00014116,2023/09/10 00:00:00+00,2023/09/10 00:00:00+00,14,1,1,1.702128,,,{B51FDB27-A233-41E8-9C7E-3056EE7E9C2C},,,2020,10438.49609375,456.577777189102
148,2023,CA,CDF,SLU,MOSS,00014291,2023/09/13 00:00:00+00,2023/09/13 00:00:00+00,2,1,1,1.899265,,,{65164642-11F5-4103-BF69-2AEEC41C38FC},,,2020,11630,545.595831444982
149,2023,CA,CDF,SLU,RANGE,00014489,2023/09/16 00:00:00+00,2023/09/16 00:00:00+00,5,1,1,16.14059,,,{684BA8D4-0B9F-4966-835E-71212226F990},,,2020,98402.0234375,1327.04461386716
150,2023,CA,CDF,LNU,SNELL,00011182,2023/06/16 00:00:00+00,2023/06/16 00:00:00+00,7,1,1,97.11945,,,{4001FB30-1B89-4885-B7E6-70CEBF2D9274},,,2020,646290.57421875,4809.99465826304
151,2023,CA,CDF,MEU,AIRPORT,00012794,2023/10/20 00:00:00+00,2023/10/20 00:00:00+00,10,1,1,0.14,involved 2 fatalities,,,,,2020,1003.76171875,123.130150369486
152,2023,CA,CDF,SDU,WILDCAT 2,00014677,2023/06/20 00:00:00+00,2023/06/21 00:00:00+00,14,1,1,12.2, ,,{A2323948-51EB-4775-B0AF-E970E38CF4D7},,,2020,70128.078125,1661.04043872603
153,2023,CA,CDF,SDU,COYOTE,00018943,2023/08/17 00:00:00+00,2023/08/19 00:00:00+00,14,7,1,466.5, ,,{438A9F99-1D44-4FB8-AB9E-1DDCC9D58672},,,2020,2670139.78515625,8337.21972888518
154,2023,CA,CDF,SDU,COUSER 2,00016719,2023/07/18 00:00:00+00,2023/07/18 00:00:00+00,14,1,1,3.5, ,,{3AFFA468-3F37-4CBF-BB4B-BDB1D292666C},,,2020,20184.62890625,649.536383504187
155,2023,CA,CDF,SDU,BLACKWOOD,00014650,2023/06/20 00:00:00+00,2023/06/21 00:00:00+00,14,1,1,37.4, ,,{0B64D800-A296-4561-9D48-B476379E0312},,,2020,214332.078125,3972.24847104523
156,2023,CA,LRA,SHU,RUBY,00010259,2023/09/14 00:00:00+00,2023/09/14 00:00:00+00,2,1,1,2.58,,,{FC4A72D8-D4B0-4680-AA88-CEF4E390DDB3},,,2020,19125,804.219012835874
157,2023,CA,CDF,SHU,DURA,00007498,2023/07/12 00:00:00+00,2023/07/12 00:00:00+00,2,1,1,28.96,,,{5243F457-1F01-4876-9114-22BF1E022E54},,,2020,202759.47265625,2702.15051105932
158,2023,CA,CDF,SDU,BORDER 14,00014727,2023/06/21 00:00:00+00,2023/06/22 00:00:00+00,14,6,1,61.07,Perimeter estimated from US side of The Border,,{D12F1B6A-0B75-4A96-AACD-4D262CCA9CA6},,,2020,346823.5234375,3925.77136783633
159,2023,CA,CDF,SDU,BORDER 30,00022649,2023/10/07 00:00:00+00,2023/10/07 00:00:00+00,14,1,1,10.51,,,{C3DE647F-E250-44E3-848D-067895DEB575},,,2020,59312.51171875,1135.85868933477
160,2023,CA,CDF,SDU,BORDER 13,00014586,2023/06/20 00:00:00+00,2023/06/20 00:00:00+00,14,6,1,17.95,Estimates total acres 196.98 with 179.03 in Mexico,,{66D809EE-3D77-4E2F-B60E-4BD1FBD314CE},,,2020,1123003.90234375,7290.32580898211
161,2023,CA,CDF,TCU,GREY,00010014,2023/07/29 00:00:00+00,2023/07/29 00:00:00+00,2,1,1,11.02161,,,{C9DE080A-5DB9-4E4D-B05D-F20098286CF2},,,2020,71534.49609375,1156.6235552905
162,2023,CA,CDF,BDU,MAIN,00004512,2023/04/06 00:00:00+00,2023/04/06 00:00:00+00,11,1,1,54.54718,,,{16315364-C684-49FF-9B91-1C40E7B1D128},,,2020,350211.78515625,2757.57893534511
163,2023,CA,CDF,HUU,PECWAN,00007821,2023/08/08 00:00:00+00,2023/08/08 00:00:00+00,14,6,1,12.89246,,,{68C22ED2-44CA-458A-8C77-0EB10E6515D5},,,2020,92530.3984375,1441.22720434884
164,2023,CA,CDF,TUU,PARK,00000383,2023/07/03 00:00:00+00,2023/07/03 00:00:00+00,10,1,1,0.06657419,resulted in fatality,,{094BECE2-D86D-4E09-AA89-696151D261F8},,,2020,414.765625,76.7878100644667
165,2023,CA,CDF,TUU,ROBIN,00000589,2023/08/10 00:00:00+00,2023/08/10 00:00:00+00,7,3,1,138.2095,,,{DAAC275F-1F95-4B1F-A916-1DEAC6E24B27},,,2020,867423.91796875,6351.43918016014
166,2023,CA,LRA,RRU,JOHNSON,00073504,2023/05/20 00:00:00+00,2023/05/21 00:00:00+00,14,1,1,37.28043,,,{0F275876-8434-4725-BB09-93F0BCA1924F},,,2020,217341.49609375,2617.17291736548
167,2023,CA,CDF,RRU,ALMOND,00113007,2023/08/02 00:00:00+00,2023/08/03 00:00:00+00,14,1,1,14.43536,,,{7D2F97E7-A2CB-43AE-999B-A62D22C31A48},,,2020,575218.65625,5876.39431740366
168,2023,CA,CDF,RRU,HOMESTEAD,00124491,2023/08/23 00:00:00+00,2023/08/24 00:00:00+00,14,1,1,8.132599,,,{C4ED37E6-67B2-4B00-92BC-4E99346930AB},,,2020,47442.8671875,1386.47984668566
169,2023,CA,LRA,RRU,BROADWAY,00011111,2023/08/06 00:00:00+00,2023/08/08 00:00:00+00,14,1,1,1.601149,resulted in fatality,,,,,2020,9430.55859375,498.032123691391
170,2023,CA,LRA,RRU,66,00070760,2023/05/15 00:00:00+00,2023/05/17 00:00:00+00,14,1,1,127, , ,{F45D9FD7-1419-44A5-9118-B3A18C93F1CB},,,2020,731642.03515625,5497.280080166
171,2023,CA,CDF,BEU,VEGA,00005081,2023/08/30 00:00:00+00,2023/08/30 00:00:00+00,7,7,1,1.98,,,{8A835BB5-6602-407C-BCFE-83EB8040CF6A},,,2020,12562.90234375,905.068292808705
172,2023,CA,CDF,FKU,ORANGE,00010650,2023/06/01 00:00:00+00,2023/06/02 00:00:00+00,2,1,1,108.165, ,,{89C22F99-19BF-49B9-AF32-B8CC1BD73F14},,,2020,677867.484375,5071.8883754557
173,2023,CA,CDF,FKU,RODEO,00011246,2023/06/09 00:00:00+00,2023/06/10 00:00:00+00,7,1,1,20.1026, ,,{DE7DB19C-B95D-45F5-854E-C4353E3C4B00},,,2020,124507.4765625,1543.88631915266
174,2023,CA,CDF,FKU,STRIKE,00016474,2023/08/12 00:00:00+00,2023/08/13 00:00:00+00,1,1,1,19.1282, ,,{F36BE409-167F-45E1-994B-292711E6CF91},,,2020,120709.50390625,1950.54802825913
175,2023,CA,CDF,FKU,GEORGE,00011164,2023/06/08 00:00:00+00,2023/06/08 00:00:00+00,10,1,1,25.7406, ,,{0277696B-F710-49E3-98CA-6DA6B2E05941},,,2020,162906.51953125,2143.02682494769
176,2023,CA,CDF,FKU,CRANE,00012588,2023/06/27 00:00:00+00,2023/06/27 00:00:00+00,2,1,1,23.8874, ,,{9B04172C-FE52-4F49-A23D-A5C582414C49},,,2020,147926.99609375,2307.82862964882
177,2023,CA,CDF,FKU,PECK,00014123,2023/07/14 00:00:00+00,2023/07/15 00:00:00+00,10,1,1,14.3992, ,,{05E84F9F-99B8-46BB-9291-1E1955A3AEB2},,,2020,90620.97265625,1396.62422271891
178,2023,CA,CDF,FKU,BRIDGE,00013525,2023/07/07 00:00:00+00,2023/07/07 00:00:00+00,10,1,1,30.3938, ,,{6D2BF9C9-BE22-48F6-A503-0E0167AAFB75},,,2020,192113.9765625,1855.00598532389
179,2023,CA,CDF,FKU,PISTOL,00010478,2023/05/30 00:00:00+00,2023/05/30 00:00:00+00,9,1,1,127.146, ,,{A2BC4EB3-CE42-4218-ABCC-F48A6FA9F87F},,,2020,806019.46875,4915.52610949242
180,2023,CA,CDF,FKU,WINCHELL,00014864,2023/07/23 00:00:00+00,2023/07/23 00:00:00+00,14,1,1,16.7198, ,,{2CD5E590-257A-4BC3-9309-3F938CA1946E},,,2020,106055.9609375,1484.09619913576
181,2023,CA,CDF,FKU,JUNIPER,00014475,2023/07/18 00:00:00+00,2023/07/19 00:00:00+00,10,1,1,11.1383, ,,{9CA2E30E-0F22-41EC-84CB-8973C5D15F35},,,2020,66810,1221.56231171251
182,2023,CA,CDF,FKU,POWER,00018518,2023/09/07 00:00:00+00,2023/09/07 00:00:00+00,9,1,1,60.4371, ,,{909E5087-D942-42B8-AF65-A9C2CA95009F},,,2020,377722.9765625,2728.96709125385
183,2023,CA,CDF,FKU,LONG,00015037,2023/07/25 00:00:00+00,2023/07/27 00:00:00+00,15,1,1,27.6025,Structure fire that spotted into the wildland.,,{473BACE6-EAE0-46C4-8111-473BB5133BC6},,,2020,171684.02734375,2019.18265395744
184,2023,CA,LRA,LAC,VICTOR,00248830,2023/07/25 00:00:00+00,2023/07/27 00:00:00+00,4,7,1,57.49, ,,{7A6D6F37-3738-418C-96F3-632C7BB252EB},,,2020,343984.6484375,3500.44681430332
185,2023,CA,FWS,TNR,SAGE,00003113,2023/11/23 00:00:00+00,2023/11/27 00:00:00+00,14,7,1,39.687,QR9E,,{0FBD52D5-A358-4559-B0EF-3655E970CF50},,,2020,227598.1171875,3033.23839082546
186,2023,CA,FWS,FWR,WHIPPLE,00006336,2023/06/20 00:00:00+00,2023/06/20 00:00:00+00,4,4,1,26.82465,"P90P; started on city land, burned onto FWS",,{170AF22B-CBEC-44CD-81FC-91E455F99161},,,2020,172802.55859375,3060.63225261943
187,2023,CA,FWS,SRR,RIVER,00000552,2023/07/04 00:00:00+00,2023/07/04 00:00:00+00,9,1,1,3.312726,"QBT3, caused by fireworks",,{068F2B03-88E1-42EF-9F89-F3CAADA67C27},,,2020,22628.234375,819.961509546538
188,2023,CA,FWS,KRR,CORCORAN,00000730,2023/05/30 00:00:00+00,2023/05/30 00:00:00+00,10,4,1,2.545945,P81Y,,{353B68E5-0EF4-4BBC-B2D2-53939B3ED4A4},,,2020,15670.00390625,2808.00099407135
189,2023,CA,USF,BDF,NOB,00006515,2023/04/26 00:00:00+00,2023/05/11 00:00:00+00,14,5,1,226.9751,,,{BA8BE5C8-6DBE-4E03-97BE-15C258A8CB8B},,,2020,1348920.48046875,5930.42818836032
190,2023,CA,USF,LPF,RINCONADA,00002238,2023/08/11 00:00:00+00,2023/08/13 00:00:00+00,14,3,1,96.37685,,,{8096C968-5F75-461B-8FF2-1DF60D0128CB},,,2020,583837.12890625,4259.82355543257
191,2023,CA,USF,LPF,GIFFORD,00001190,2023/05/19 00:00:00+00,2023/05/20 00:00:00+00,14,3,1,48.99358,,,{C8B3654A-9148-4A10-B869-FA22D0FA1CC6},,,2020,296880.8359375,2127.61087413387
192,2023,CA,USF,SHF,CARAWAY,00001104,2023/08/28 00:00:00+00,2023/08/31 00:00:00+00,1,6,1,11.8399,,,{D2B857BE-1989-44E2-A609-7A90D148D7C2},,,2020,84188.1640625,1504.035864404
193,2023,CA,USF,STF,BONE,00000896,2023/06/16 00:00:00+00,2023/07/18 00:00:00+00,14,5,1,1180.618,,,{475B8E60-76A9-485C-BAAC-702AB4028730},,,2020,7716500.45703125,20201.0479820502
194,2023,CA,USF,LPF,TECUYA,00002100,2023/08/02 00:00:00+00,2023/08/20 00:00:00+00,14,7,1,76.19935,,,{230EE29A-1D94-4F2F-879C-DB9F823D1A11},,,2020,458969.375,5270.88527219459
195,2023,CA,USF,ANF,VISTA,00002138,2023/07/10 00:00:00+00,2023/07/11 00:00:00+00,14,6,1,25.90652,,,{293FE076-5F55-4C25-A5C8-A09FEF0E4442},,,2020,155243.765625,1782.72358961969
196,2023,CA,USF,STF,PEAK,00001971,2023/09/11 00:00:00+00,2023/11/16 00:00:00+00,14,6,1,836.8499,,,{3284A781-DB05-4C68-BC34-863573CAAF5A},,,2020,5496972.05859375,16129.7951331611
197,2023,CA,USF,SQF,RABBIT,00002146,2023/09/30 00:00:00+00,2023/10/30 00:00:00+00,14,2,1,2857.988,,,{688F9DFA-1A20-4810-87DC-7C5B635522C0},,,2020,18038140.1992188,34420.2469633329
198,2023,CA,USF,MDF,SPRING,00000733,2023/08/26 00:00:00+00,2023/08/26 00:00:00+00,14,7,1,12.34517,,,{9A4C5AD7-0916-48A9-BC32-A90659A54AB7},,,2020,88649.9609375,1544.82548986724
199,2023,CA,USF,MDF,RIM,00000938,2023/09/19 00:00:00+00,2023/09/23 00:00:00+00,14,7,1,20.04021,,,{D3B505B2-EADA-4DA4-A105-0AC2E0E3346A},,,2020,146670.1484375,2260.13845410547
200,2023,CA,USF,SHF,SULPHER,00000992,2023/08/15 00:00:00+00,2023/12/31 00:00:00+00,14,7,1,31.21948,,,{8A55EFEB-6768-48D9-97C9-2D240AA3784B},,,2020,218677.4453125,2238.91909568431
201,2023,CA,USF,STF,QUARRY,00001921,2023/09/09 00:00:00+00,2023/11/08 00:00:00+00,14,7,1,8645.426,,,{BCB807DC-5A09-47F2-8C05-F386A6AC803A},,,2020,56558852.2226562,73681.7582569979
202,2023,CA,USF,ANF,DRY,00002149,2023/07/12 00:00:00+00,2023/07/21 00:00:00+00,14,6,1,16.75898,,,{5C1986CE-1EA9-4FB2-95C7-BAD90045F4B3},,,2020,100156.140625,1554.75127540151
203,2023,CA,USF,SNF,COTTON,00000773,2023/07/11 00:00:00+00,2023/07/14 00:00:00+00,9,6,1,23.56014,,,{00C15CFF-17F0-4763-8615-9C1CEDDD23A8},,,2020,149300.57421875,2063.39348645057
204,2023,CA,USF,SHF,DEEP,00000973,2023/08/15 00:00:00+00,2023/10/03 00:00:00+00,14,7,1,4198.194,,,{A6ABF2C6-4C3E-4949-AD08-4080ACCC1DAE},,,2020,29782851.640625,55373.5992942208
205,2023,CA,NPS,MNP,YORK,00010701,2023/07/28 00:00:00+00,2023/08/20 00:00:00+00,14,7,1,93077.87,,,{B9E0F397-DE63-4B90-B5DA-9D04A7D2381B},,,2020,566824238.953125,264117.491457845
206,2023,CA,NPS,RWP,LOST,00000959,2023/08/15 00:00:00+00,2023/09/11 00:00:00+00,1,7,1,739.8182,,,{7625C990-74F8-4D67-AE6A-604064972AA9},,,2020,5311222.49609375,17079.0374242712
207,2023,CA,NPS,RWP,BRIDGE RIDGE,00001054,2023/08/25 00:00:00+00,2023/10/19 00:00:00+00,1,8,1,16.54212,,,{B93AB3D2-FB9E-4FCB-8BA0-8DE44F98BD7A},,,2020,118120.8828125,1585.72054754258
208,2023,CA,NPS,RWP,DEVIL,00000948,2023/08/15 00:00:00+00,2023/10/19 00:00:00+00,1,1,1,12.40059,,,{D5F4732D-9932-4F5C-B894-D4485428512C},,,2020,88464.69140625,1468.33548018449
209,2023,CA,NPS,YNP,PIKA,00000050,2023/06/29 00:00:00+00,2023/08/15 00:00:00+00,1,3,2,841,,,{7FE57EDC-93C7-47C1-BAE2-F902D1954569},,,2020,5451324.8984375,16477.8443716639
210,2023,CA,NPS,KNP,REDWOOD,00000061,2023/08/15 00:00:00+00,2023/12/14 00:00:00+00,1,7,2,2248.449,,,{405281C7-2B67-43C1-8F7A-F907AE53D92E},,,2020,14117352.7851562,18191.6801292845
211,2023,CA,NPS,KNP,SYCAMORE,00000114,2023/10/16 00:00:00+00,2023/10/20 00:00:00+00,2,1,1,23.93,,,{E91F7941-1001-4DB5-976E-B3DFD3570D53},,,2020,150164.6484375,1628.45483373525
212,2023,CA,CDF,MMU,PANOCHE,00003292,2023/06/03 00:00:00+00,2023/06/03 00:00:00+00,9,1,1,67.26041,Edited in InFORM Inspector,,{65C3D0C8-EDED-42AB-A439-7AAA07BD7122},,,2020,424802.3203125,3601.69560048826
213,2023,CA,CDF,SDU,BORDER 34,00024114,2023/10/29 00:00:00+00,2023/10/30 00:00:00+00,14,1,1,23.66831,Edited in InFORM Inspector,,{4D842D9B-5E0F-4AD7-BD23-7F3A30A68B2D},,,2020,135338.1171875,2228.00092751809
214,2023,CA,CDF,SDU,BORDER 42,00028214,2023/12/22 00:00:00+00,2023/12/22 00:00:00+00,14,1,1,38.60516,Edited in InFORM Inspector,,{BB65A206-B238-4FE6-AB9A-C4B556F5CD8F},,,2020,220667.328125,3493.32359952827
215,2023,CA,NPS,MNP,VALLEY,00008684,2023/06/17 00:00:00+00,2023/06/23 00:00:00+00,1,1,,28.64047,,,{1F9CA007-4AC9-4945-807E-661BBCBC7779},,,2020,174526.15625,4156.4985940205
216,2023,CA,NPS,JTP,GEOLOGY,00008414,2023/06/10 00:00:00+00,2023/06/18 00:00:00+00,10,3,,1033.308,,,{D7FDF4ED-E454-4CC5-BAC9-DB6B2046AF8E},,,2020,6086124.55078125,15544.8390359539
217,2023,CA,USF,HTF,WOLF CREEK,00030697,2023/09/13 00:00:00+00,2023/09/20 00:00:00+00,14,7,1,32.59397,,,{22FA5E46-DA94-4518-AFBC-D2BADFF66969},,,2020,216134.73046875,4029.09343014341
218,2023,CA,USF,HTF,HILL,00030791,2023/10/25 00:00:00+00,2023/10/25 00:00:00+00,14,1,1,52.93411,,,{092404B3-A183-4F56-8F2E-FEEA277F1A57},,,2020,360449.86328125,4196.46451890096
219,2023,CA,USF,MDF,JANES,00000177,2023/05/22 00:00:00+00,2023/05/23 00:00:00+00,14,8,1,8.502274,,,{01A66681-7C1C-42A1-9A5E-3FE4CE6CFEEF},,,2020,62117.34375,1985.06995489545
220,2023,CA,USF,MDF,JESS,00000181,2023/05/24 00:00:00+00,2023/05/26 00:00:00+00,14,7,1,56.06239,,,{78002D38-7AB6-4ADC-AB26-9CD5C866F012},,,2020,401150.5234375,5383.56543388737
221,2023,CA,USF,SHF,MULE,00000721,2023/07/02 00:00:00+00,2023/07/03 00:00:00+00,14,1,1,5.702603,,,{C9BB9604-2BAC-4B33-A4E9-474F9D83F746},,,2020,40440.6796875,1171.61566397352
222,2023,CA,USF,LNF,L-1 BRANCH FISH,00004323,2023/08/15 00:00:00+00,2023/08/16 00:00:00+00,14,7,1,8.922971,,,{FE5BA1F8-A273-48C6-9E79-FCC53989BD56},,,2020,62661.8828125,1019.67179685544
223,2023,CA,USF,SQF,STINE,00001101,2023/07/03 00:00:00+00,2023/07/03 00:00:00+00,14,1,1,8.326042,,,{E2F3E0E6-21F9-419C-96C6-D234BE0ABFA3},,,2020,48661.33203125,1129.03202684381
224,2023,CA,USF,SRF,MONTE,00000486,2023/06/06 00:00:00+00,2023/06/07 00:00:00+00,14,1,1,5.489922,,,{C210B215-B10C-4A18-9A02-B01D396441A5},,,2020,39466.578125,1768.08851140458
225,2023,CA,USF,MNF,SLIDE 1,00000852,2023/08/15 00:00:00+00,2023/08/23 00:00:00+00,1,3,1,472.7209,,,{CC7DCD5D-1296-43C5-AACA-19B10290CC34},,,2020,3269595.19140625,12733.7185685254
226,2023,CA,USF,TNF,HIGHWAY,00001295,2023/08/16 00:00:00+00,2023/08/17 00:00:00+00,14,6,1,44.80482,,,{DC87F2B8-F62E-4C63-B487-8CDF251FEDB7},,,2020,303525.9453125,3664.24111422775
227,2023,CA,USF,LPF,ROAD,00002628,2023/09/15 00:00:00+00,2023/09/15 00:00:00+00,14,6,1,12.56114,,,{C309A76F-CEBF-4D3E-A3C7-EB26BA768000},,,2020,76082.484375,3080.89287808271
228,2023,CA,USF,SRF,CREEK,00001068,2023/08/26 00:00:00+00,,14,7,1,8.368764,,,{96239211-13E8-4E5A-B94B-34E174270BBE},,,2020,59981.734375,1227.26251548234
229,2023,CA,USF,SRF,PILOT,00000932,2023/08/15 00:00:00+00,2024/01/09 00:00:00+00,14,6,1,76.7887,,,{98C24BDB-7DE2-4F9D-9AA9-2E8511DE2B22},,,2020,539647.9140625,3204.00611784048
230,2023,CA,USF,SQF,LANE,00001107,2023/07/04 00:00:00+00,2023/07/04 00:00:00+00,14,6,1,23.00138,,,{EDC648F7-0E5E-49E3-B4EB-839315D81907},,,2020,140823.328125,2772.24003082215
231,2023,CA,USF,LPF,AVENALES,00002880,2023/10/12 00:00:00+00,2023/10/14 00:00:00+00,14,6,1,259.8927,,,{8E5F9086-7437-49F1-B060-B2427903BE5E},,,2020,1579435.296875,8222.41846759924
232,2023,CA,USF,ANF,AGUA,00232390,2023/07/25 00:00:00+00,2023/08/08 00:00:00+00,14,6,1,426.2046,,,{5B69DB76-D134-4ADB-B9FE-02620D4AF177},,,2020,2541744.765625,8617.84886226543
233,2023,CA,USF,SNF,KING,00001561,2023/10/14 00:00:00+00,2023/10/16 00:00:00+00,9,6,1,118.5461,,,{F1C3F7AE-DC06-41D0-A94D-05A521B0385B},,,2020,757854.10546875,5737.53366638727
234,2023,CA,USF,SNF,WILDCAT,00000555,2023/06/17 00:00:00+00,2023/06/27 00:00:00+00,1,6,1,46.6567,,,{93E9DC3E-B46F-47BB-932F-C0AAB85AC7D3},,,2020,295928.0234375,3660.86652070671
